,item_group,bigram,tscore
88760,windows vista,"('windows vista', 'home premium')",4.3555811861589815
88761,windows vista,"('with', 'windows vista')",3.85020729766609
88762,windows vista,"('windows vista', 'laptop')",3.840323882688462
88763,windows vista,"('running', 'windows vista')",3.825571902789804
88889,windows washer,"('use', 'windows washer')",0.9966176225196225
88890,windows washer,"('windows washer', 'to')",0.9722570622553309
88891,windows xp,"('running', 'windows xp')",6.57756553137526
88892,windows xp,"('with', 'windows xp')",6.043308285230651
88893,windows xp,"('on', 'windows xp')",5.586359100830869
88894,windows xp,"('windows xp', 'mode')",4.667703862072653
88895,windows xp,"('my', 'windows xp')",4.5189369771906405
89070,windows xp pro sp3,"('windows xp pro sp3', 'microsoft office')",0.999638847476907
89071,windows xp pro sp3,"('using', 'windows xp pro sp3')",0.996391608413522
89072,windows xp program,"('every', 'windows xp program')",0.9993172572150205
89073,windows xp sp2,"('windows xp sp2', 'includes')",0.9983849979905505
89074,windows xp sp2,"('running', 'windows xp sp2')",0.9950562841714135
89075,windows xp sp2,"('like', 'windows xp sp2')",0.9806227178255015
89076,windows xp sp2,"('windows xp sp2', 'on')",0.9523067148516728
89077,windows xp sp2,"('on', 'windows xp sp2')",0.9523067148516728
89080,windv,"('use', 'windv')",0.9966176225196225
89081,windv,"('windv', 'or')",0.995992068745892
89082,windvd,"('windvd', '8')",2.6386670810388355
89083,windvd,"('used', 'windvd')",1.6989598958082455
89084,windvd,"('as', 'windvd')",1.6297331710694942
89085,windvd,"('windvd', 'for')",1.517855440306383
89086,windvd,"('of', 'windvd')",1.4483675108063279
89108,winrar,"('winrar', 'and')",1.3126519497088154
89109,winrar,"('winrar', 'instead')",0.997776679261306
89110,winrar,"('winrar', 'comes')",0.997501701960643
89111,winrar,"('even', 'winrar')",0.991219528245496
89112,winrar,"('using', 'winrar')",0.989174825240566
89116,winxp,"('winxp', 'and')",2.5212339665123085
89117,winxp,"('and', 'winxp')",2.3206190614247917
89118,winxp,"('on', 'winxp')",2.282598010253949
89119,winxp,"('winxp', 'finally')",1.991033859811715
89120,winxp,"('winxp', 'came')",1.990798836477815
89154,winzip,"('winzip', '18')",4.9965800971273095
89155,winzip,"('of', 'winzip')",4.768168028938683
89156,winzip,"('winzip', '17')",4.686645280813465
89157,winzip,"('winzip', '15')",3.453857300090195
89158,winzip,"('winzip', 'has')",3.3734585772263608
89331,winzip program,"('main', 'winzip program')",0.999447695165335
89332,winzip program,"('winzip program', 'when')",0.9931220421334165
89333,winzip program,"(""''"", 'winzip program')",0.9867446839680399
89334,winzip program,"('the', 'winzip program')",0.8877657820127242
89335,winzip software,"('wanted', 'winzip software')",0.999372487698487
89336,winzip software,"('for', 'winzip software')",0.9775153176457869
89337,winzip software,"('winzip software', 'for')",0.9775153176457869
89338,wmm,"('than', 'wmm')",1.4054621763784605
89339,wmm,"('wmm', 'or')",1.3972093501632394
89340,wmm,"('with', 'wmm')",1.3780314173151418
89341,wmm,"('wmm', 'and')",1.3126519497088154
89342,wmm,"('modernize', 'wmm')",0.999992949299983
89344,woman,"('woman', 'who')",2.988089409143505
89345,woman,"('a', 'woman')",2.5312281618412413
89346,woman,"('the', 'woman')",2.3125768767163724
89347,woman,"('young', 'woman')",1.7315392533090768
89348,woman,"('woman', 'named')",1.7313099358822694
89379,word,"('word', 'processing')",11.900009670550187
89380,word,"('in', 'word')",9.774996410206006
89381,word,"('word', 'processor')",8.397958212880859
89382,word,"('a', 'word')",7.785277595639969
89383,word,"('word', 'document')",7.090725540005989
89811,word perfect,"('word perfect', 'is')",3.4499132480574852
89812,word perfect,"('of', 'word perfect')",2.201162504640732
89813,word perfect,"('used', 'word perfect')",1.9313955137179204
89814,word perfect,"('word perfect', 'was')",1.805249285333212
89815,word perfect,"('word perfect', 'makes')",1.7109332506848525
89878,word perfect lightning,"('presentations', 'word perfect lightning')",0.99983548366627
89879,word perfect lightning,"('word perfect lightning', 'digital')",0.999323132798368
89880,word perfect lightning,"('like', 'word perfect lightning')",0.9916954504966434
89881,word perfect office x7 software program,"('word perfect office x7 software program', '...')",0.998788063008189
89882,word perfect office x7 software program,"('the', 'word perfect office x7 software program')",0.9625885940042413
89883,word perfect version,"('word perfect version', 'has')",1.4102555516798638
89884,word perfect version,"('this', 'word perfect version')",1.4022869045389084
89885,word perfect x5,"('that', 'word perfect x5')",1.7000074286691633
89886,word perfect x5,"('word perfect x5', 'is')",1.6921622397777025
89887,word perfect x5,"('word perfect x5', 'costs')",0.9996024188601526
89888,word perfect x5,"('using', 'word perfect x5')",0.990979021033805
89889,word program,"('word program', 'better')",1.4105145257875038
89890,word program,"('my', 'word program')",1.3904253364537007
89891,word program,"('this', 'word program')",1.3843969177876285
89892,word program,"('the', 'word program')",0.812942970021207
89893,wordperfect,"('wordperfect', 'is')",6.207727732554627
89894,wordperfect,"('wordperfect', 'office')",5.911437658624429
89895,wordperfect,"('of', 'wordperfect')",5.881350178609076
89896,wordperfect,"('wordperfect', 'has')",4.788903823809989
89897,wordperfect,"('with', 'wordperfect')",4.380902949107031
90100,wordperfect lightning,"('x', 'wordperfect lightning')",1.413674286878363
90101,wordperfect lightning,"('wordperfect lightning', 'digital')",1.4124586319495602
90102,wordperfect lightning,"('wordperfect lightning', 'was')",1.37586406716297
90103,wordperfect lightning,"('and', 'wordperfect lightning')",1.228017272488582
90104,wordperfect lightning,"('~corel', 'wordperfect lightning')",0.9999956912388785
90111,wordperfect lightning software,"('the', 'wordperfect lightning software')",0.9625885940042413
90112,wordperfect office,"('wordperfect office', 'x5')",3.4619330502406602
90113,wordperfect office,"('wordperfect office', 'x4')",3.46179690715295
90114,wordperfect office,"('wordperfect office', 'suite')",2.632764296271294
90115,wordperfect office,"('wordperfect office', 'x8')",2.4480869848611495
90116,wordperfect office,"('with', 'wordperfect office')",2.368542207064927
90165,wordperfect office x6 program,"('wordperfect office x6 program', 'suite')",0.99960046033237
90166,wordperfect office x6 program,"(""'s"", 'wordperfect office x6 program')",0.9950774362714645
90167,wordperfect office x7 standard,"('wordperfect office x7 standard', 'is')",1.3262775884801803
90168,wordperfect office x7 standard,"('wordperfect office x7 standard', 'includes')",0.9979235688449934
90169,wordperfect office x7 standard,"('wordperfect office x7 standard', 'edition')",0.997757877394594
90170,wordperfect office x7 standard,"('using', 'wordperfect office x7 standard')",0.9837622378608489
90171,wordperfect office x7 standard,"('wordperfect office x7 standard', 'does')",0.9813297463549839
90174,wordperfect software,"('wordperfect software', 'not')",0.9882104461604629
90175,wordperfect software,"('to', 'wordperfect software')",0.9445141245106619
90176,wordperfect software,"('the', 'wordperfect software')",0.9251771880084828
90177,wordperfect version,"('new', 'wordperfect version')",0.9981860115678485
90178,wordperfect writer,"('use', 'wordperfect writer')",0.9966176225196225
90179,wordperfect x5,"('wordperfect x5', 'is')",1.3165069247143009
90180,wordperfect x5,"('of', 'wordperfect x5')",1.308928816067219
90181,wordperfect x5,"('wordperfect x5', 'presentations')",0.9994516122209
90182,wordperfect x5,"('including', 'wordperfect x5')",0.996972116048255
90183,wordperfect x5,"('start', 'wordperfect x5')",0.9943006841529249
90193,wordperfect x8,"('wordperfect x8', 'home')",1.41233786969188
90194,wordperfect x8,"('of', 'wordperfect x8')",1.3720996638507446
90195,wordperfect x8,"('let', 'wordperfect x8')",0.998580459063244
90196,wordperfect x8,"('wordperfect x8', 'install')",0.9952070908106659
90197,wordperfect x8,"('using', 'wordperfect x8')",0.992783216827044
90198,wordperfect x8 program,"('the', 'wordperfect x8 program')",0.9625885940042413
90199,wordperfick office x7,"('wordperfick office x7', 'trial')",0.99985898599966
90200,wordperfick office x7,"('installed', 'wordperfick office x7')",0.9991382477757
90201,wordpress,"('like', 'wordpress')",0.994463633664429
90202,wordpress,"('wordpress', 'that')",0.977799695879806
90203,wordpress,"('of', 'wordpress')",0.970220976772644
90204,workbooks,"('like', 'workbooks')",1.4083413591045721
90205,workbooks,"('workbooks', 'for')",1.3903649553248605
90206,workbooks,"('grammar', 'workbooks')",0.9998977648497535
90207,workbooks,"('workbooks', 'or')",0.987976206237676
90208,workflow,"('workflow', 'is')",2.7952334716229315
90209,workflow,"('the', 'workflow')",2.556923231596383
90210,workflow,"('workflow', 'tabs')",2.233978477571815
90211,workflow,"('my', 'workflow')",2.218756213662999
90212,workflow,"('workflow', 'interfaces')",1.998864837297263
90282,works,"('it', 'works')",24.876224363100718
90283,works,"('works', 'well')",16.538122281012633
90284,works,"('works', 'great')",15.449333986824808
90285,works,"('works', 'fine')",10.008729474387456
90286,works,"('works', 'as')",9.74837739122045
90683,world,"('the', 'world')",9.729704794551886
90684,world,"('world', 'of')",5.638083744814819
90685,world,"('real', 'world')",4.221560287083301
90686,world,"('business', 'world')",2.76582380417823
90687,world,"('a', 'world')",2.732051708482343
90839,worst software,"('the', 'worst software')",3.31290521788086
90840,worst software,"('worst software', 'i')",2.7051884098506758
90841,worst software,"('worst software', 'companies')",1.413220874456752
90842,worst software,"('worst software', 'decision')",0.999500967121019
90843,worst software,"('current', 'worst software')",0.997428061316021
90847,wp,"('wp', 'office')",3.274656887776873
90848,wp,"('wp', 'is')",2.700023486165432
90849,wp,"('of', 'wp')",2.6522000036769486
90850,wp,"('wp', ""'s"")",2.5708495384441807
90851,wp,"('in', 'wp')",2.553689644375748
90959,writepro,"('writepro', 'demo')",0.999938893933186
90960,writepro,"('like', 'writepro')",0.9916954504966434
90961,writepro,"('writepro', 'you')",0.9622787549090499
90962,writepro,"('the', 'writepro')",0.8877657820127242
90963,wtih,"('use', 'wtih')",0.9966176225196225
90964,wtih,"('wtih', 'my')",0.9932716736559994
90965,wxp,"('wxp', 'after')",0.997493867849513
90966,wxp,"('using', 'wxp')",0.996391608413522
90967,wxp,"('for', 'wxp')",0.9775153176457869
90968,x3 program,"('the', 'x3 program')",0.9625885940042413
90969,x3 software,"('the', 'x3 software')",1.361305844626447
90970,x4,"('x4', 'is')",3.6076037477935574
90971,x4,"('x4', 'ultimate')",3.3015658639334764
90972,x4,"('from', 'x4')",2.5553821367543663
90973,x4,"('to', 'x4')",2.528415398757029
90974,x4,"('now', 'x4')",2.5242414428667197
91066,x4 version,"('this', 'x4 version')",3.2276277705662104
91067,x4 version,"('previous', 'x4 version')",3.157291966202377
91068,x4 version,"('new', 'x4 version')",2.621754499701486
91069,x4 version,"('x4 version', 'had')",2.4160758955638473
91070,x4 version,"('x4 version', 'also')",1.6947381031813848
91081,x5,"('x5', 'is')",4.383725887585205
91082,x5,"('presentations', 'x5')",3.4605713932122515
91083,x5,"('in', 'x5')",3.20247294969177
91084,x5,"('and', 'x5')",2.494655376216226
91085,x5,"('x5', 'and')",2.494655376216226
91185,x5 review,"('this', 'x5 review')",0.991566579368555
91186,x5 review,"('x5 review', 'is')",0.986182194788906
91187,x5 software,"('x5 software', 'asks')",0.999948294866542
91188,x5 software,"('the', 'x5 software')",0.9625885940042413
91189,x5 version,"('this', 'x5 version')",3.5657881047915336
91190,x5 version,"('x5 version', 'has')",1.9762107422898636
91191,x5 version,"('x5 version', 'uses')",1.4123583660383672
91192,x5 version,"('latest', 'x5 version')",1.4113601385689196
91193,x5 version,"('x5 version', 'now')",1.3979076108320732
91200,x6,"('x6', 'has')",3.162200109484777
91201,x6,"('x6', 'is')",2.9042276329913683
91202,x6,"('in', 'x6')",2.4481432764916344
91203,x6,"('x6', 'ultimate')",2.4337456560919506
91204,x6,"('x6', 'home')",2.3999456186786277
91298,x6 package,"('the', 'x6 package')",0.9625885940042413
91299,x6 software,"('64-bit', 'x6 software')",0.999665483454749
91300,x6 software,"('x6 software', 'is')",0.9723643895778119
91301,x6 software,"('the', 'x6 software')",0.9251771880084828
91302,x6 version,"('x6 version', 'has')",1.7175081476765341
91303,x6 version,"('this', 'x6 version')",1.6882294685230903
91304,x6 version,"('new', 'x6 version')",1.4026694106807804
91305,x6 version,"('the', 'x6 version')",1.1761288325131791
91306,x6 version,"('student', 'x6 version')",0.9991468652979429
91312,x7 software,"('about', 'x7 software')",0.9982761038458435
91313,x8,"('x8', 'is')",3.6476459671171018
91314,x8,"('x8', 'has')",2.3329466572843693
91315,x8,"('x8', 'ultimate')",2.2264550165635444
91316,x8,"('x8', 'does')",1.6098856799339398
91317,x8,"('ii', 'x8')",1.4132530038647586
91364,xandros,"('xandros', 'and')",1.3126519497088154
91365,xandros,"('xandros', 'linux')",0.999539354265556
91366,xandros,"('...', 'xandros')",0.9927283780491339
91367,xandros,"('use', 'xandros')",0.979705735117735
91368,xandros,"('or', 'xandros')",0.9759524124753519
91370,xbmc,"('use', 'xbmc')",0.9966176225196225
91371,xbmc,"('xbmc', 'for')",0.9887576588228935
91372,xfinity,"('like', 'xfinity')",0.994463633664429
91373,xfinity,"('have', 'xfinity')",0.9849334374747839
