,item_group,bigram,loglike
76642,this turbotax,"('used', 'this turbotax')",17.79942315465316
76643,this turbotax,"('this turbotax', 'deluxe')",12.170572595405783
76644,this turbotax,"('bought', 'this turbotax')",10.469972850732255
76645,this turbotax,"('got', 'this turbotax')",9.469588078063534
76646,this turbotax,"('this turbotax', 'program')",7.005003680885866
76651,this windows,"('this windows', '7')",44.49883093237516
76652,this windows,"('bury', 'this windows')",22.70460461109294
76653,this windows,"('this windows', '8')",20.90595053079766
76654,this windows,"('this windows', '10')",9.242276128231332
76655,this windows,"('installed', 'this windows')",8.097281450992591
76660,this wmv,"('using', 'this wmv')",12.635497392580655
76661,this wmv,"('this wmv', 'in')",9.4107242849911
76662,this word perfect suite,"('using', 'this word perfect suite')",12.635497392580655
76663,this wordperfect,"('this wordperfect', 'office')",19.511751337328374
76664,this wordperfect,"('this wordperfect', 'program')",16.42768056269977
76665,this wordperfect,"('from', 'this wordperfect')",14.563168755422904
76666,this wordperfect,"('bought', 'this wordperfect')",10.135793500806244
76667,this wordperfect,"('this wordperfect', 'suite')",9.914537613383985
76672,this x6 wp,"('using', 'this x6 wp')",12.635497392580655
76673,this x6 wp,"('this x6 wp', 'on')",9.977806725402123
76674,ti,"('ti', 'keeps')",76.6112624315346
76675,ti,"('ti', '2015')",43.187214795769975
76676,ti,"('ti', '2013')",22.933227232981594
76677,ti,"('needing', 'ti')",13.42199311903147
76678,ti,"('ti', 'import')",10.000912212756525
76685,tif,"('tif', 'images')",33.910011134150245
76686,tif,"('tif', 'format')",32.18188954160008
76687,tif,"('tif', 'file')",24.832277699524813
76688,tif,"('multi-page', 'tif')",19.64580531450017
76689,tif,"('layered', 'tif')",17.723324541287866
76706,tiffen,"('especially', 'tiffen')",10.617512662218235
76707,tiffen,"('tiffen', 'makes')",9.954322909385253
76708,tiffen,"('tiffen', 'which')",6.9480151191249
76709,tiffen,"('tiffen', 'product')",6.812405120521071
76710,tiffen,"('like', 'tiffen')",6.400251077589676
76716,tiffen dfx,"('tiffen dfx', 'has')",14.019422342452671
76717,tiffen dfx,"('tiffen dfx', 'unlike')",12.04996819407213
76718,tiffen dfx,"('expect', 'tiffen dfx')",10.863331858268111
76719,tiffen dfx,"('actually', 'tiffen dfx')",9.204773500858282
76720,tiffen dfx,"('tiffen dfx', 'does')",6.110527165889282
76727,tiffen dfx v3 software,"('tiffen dfx v3 software', 'runs')",16.90210509900841
76728,tiffen dfx v3 software,"('the', 'tiffen dfx v3 software')",6.571569374034642
76729,tiger,"('tiger', '10.4.11.')",41.96043282533145
76730,tiger,"('running', 'tiger')",36.347028757469474
76731,tiger,"('run', 'tiger')",36.33053815429727
76732,tiger,"('tiger', 'now')",22.115411757010808
76733,tiger,"('from', 'tiger')",21.387954218939132
76776,time,"('long', 'time')",2742.0899653287606
76777,time,"('first', 'time')",1923.7063464684852
76778,time,"('every', 'time')",1796.6043336008804
76779,time,"('some', 'time')",850.9219893011382
76780,time,"('same', 'time')",826.7747616004294
77582,time machine,"('ax64', 'time machine')",261.22004436060047
77583,time machine,"('time machine', 'backups')",46.07860602632122
77584,time machine,"('time machine', 'back-ups')",31.96813932683729
77585,time machine,"('time machine', ""''"")",27.817826578663183
77586,time machine,"('time machine', '...')",25.332940404797966
77631,timenet pro,"('like', 'timenet pro')",23.55882077840898
77632,tip,"('well-placed', 'tip')",19.187477559802065
77633,tip,"('tip', 'bubbles')",17.461452498330644
77634,tip,"('tip', 'for')",14.606765806517682
77635,tip,"('another', 'tip')",13.036919558504358
77636,tip,"('this', 'tip')",12.074597558277816
77662,titanium internet security,"('this', 'titanium internet security')",9.551151696335488
77663,titanium internet security,"('titanium internet security', 'is')",8.563622527640069
77664,titanium program,"('titanium program', 'from')",11.453035972513785
77665,titanium program,"('the', 'titanium program')",6.571569374034642
77666,title,"('title', 'bar')",368.57775373212087
77667,title,"('the', 'title')",242.70499820877995
77668,title,"('title', 'tracks')",51.84282650360019
77669,title,"('title', 'effects')",37.42035568596264
77670,title,"('title', ""'upgrade"")",26.982031629933505
77765,tivo feature,"('tivo feature', 'was')",10.624750250078058
77766,tivo feature,"('this', 'tivo feature')",9.551151696335488
77767,tm,"('tm', 'pro')",36.479224507359554
77768,tm,"('tm', ""'s"")",23.091232339886695
77769,tm,"('tm', 'lineup')",15.401276515386671
77770,tm,"('searched', 'tm')",12.182990710415412
77771,tm,"('tm', 'finds')",11.328962755907368
77799,tm security program,"('tm security program', 'is')",8.563622527640069
77800,tm security program,"('the', 'tm security program')",6.571569374034642
77801,toast,"('toast', '7')",317.4089785770139
77802,toast,"('toast', '10')",260.962011487422
77803,toast,"('toast', '11')",154.7995321001794
77804,toast,"('toast', '12')",122.26015261707877
77805,toast,"('toast', '14')",91.20603423207318
77947,toast program,"('the', 'toast program')",13.143158906407853
77948,toast program,"('toast program', 'is')",5.818861347352881
77949,toast video player,"('toast video player', 'will')",23.431790602657767
77950,toast video player,"('the', 'toast video player')",13.143158906407853
77951,toast8,"('using', 'toast8')",25.27142831341242
77952,toast8,"('toast8', 'i')",14.771935730939079
77953,tom,"('send', 'tom')",25.253689703293027
77954,tom,"('tom', 'tom')",17.737478036057677
77955,tom,"('inferior', 'tom')",14.518393351687209
77956,tom,"('expert', 'tom')",12.676132774291801
77957,tom,"('tom', 'an')",12.339681468487743
77970,tomato,"('tomato', 'firmware')",98.74974088696783
77971,tomato,"('using', 'tomato')",57.778696406495726
77972,tomato,"('unripe', 'tomato')",23.326191117959322
77973,tomtom software,"('my', 'tomtom software')",10.002915530753976
77974,tool,"('tool', 'for')",332.66261622924696
77975,tool,"(""''"", 'tool')",217.7403493796282
77976,tool,"('great', 'tool')",211.46216363172493
77977,tool,"('useful', 'tool')",146.86707031054186
77978,tool,"('tool', 'that')",141.17737764505392
78363,tools options color,"('tools options color', 'tab')",17.91035848917612
78364,tools options color,"('using', 'tools options color')",12.635497392580655
78365,tools software,"('tools software', 'immediately')",17.965746688052626
78366,topic,"('particular', 'topic')",141.97489070431564
78367,topic,"('specific', 'topic')",110.11016987342208
78368,topic,"('topic', '``')",38.50831363998342
78369,topic,"('critical', 'topic')",36.21891959841369
78370,topic,"('topic', 'that')",24.55747371064707
78400,toshiba a30 player,"('toshiba a30 player', 'but')",20.561421331915923
78401,toshiba a30 player,"('my', 'toshiba a30 player')",20.005946719625875
78402,total protection,"('``', 'total protection')",27.985436991610875
78403,total protection,"('total protection', ""''"")",23.181111483197984
78404,total protection,"('total protection', '2014')",19.193186428694542
78405,total protection,"('total protection', 'gives')",18.234199519493302
78406,total protection,"('mcaffe', 'total protection')",15.8864928481085
78445,total protection mcafee,"('like', 'total protection mcafee')",11.779269257562524
78446,total protection mcafee,"('total protection mcafee', 'has')",11.757314213323937
78447,total protection software,"('the', 'total protection software')",6.571569374034642
78448,total security,"('bitdenfender', 'total security')",24.300588494281218
78449,total security,"('360', 'total security')",23.086127889719517
78450,total security,"('their', 'total security')",15.19440743450776
78451,total security,"('total security', '2009.')",15.052342716252449
78452,total security,"('total security', 'did')",14.09537118643319
78465,tracking system,"('useful', 'tracking system')",11.52188254993632
78466,tracking system,"('fast', 'tracking system')",11.512485703468313
78467,tracking system,"('tracking system', 'has')",7.275446676039451
78468,tracking system,"('tracking system', 'so')",6.714540603889841
78469,tracking system,"('this', 'tracking system')",5.10328331809095
78471,trend,"('trend', 'smart surfing')",142.04343855970626
78472,trend,"('trend', 'has')",56.69139633987004
78473,trend,"('trend', ""'s"")",38.25933109737202
78474,trend,"('trend', 'microsystems')",33.19049975958529
78475,trend,"('trend', 'seems')",30.14675873887672
78606,trend micro,"('trend micro', ""'s"")",184.53372674600055
78607,trend micro,"('with', 'trend micro')",85.86280525242047
78608,trend micro,"('trend micro', 'has')",68.31813841206326
78609,trend micro,"('used', 'trend micro')",65.24012792575273
78610,trend micro,"('trend micro', 'products')",55.07162491080393
78808,trend micro antivirus,"('trend micro antivirus', 'subscription')",9.828742960254582
78809,trend micro antivirus,"('trend micro antivirus', 'plus')",9.649266986906404
78810,trend micro antivirus,"('installed', 'trend micro antivirus')",7.428780297952696
78811,trend micro antivirus,"('trend micro antivirus', 'software')",5.120092214417042
78812,trend micro antivirus,"('my', 'trend micro antivirus')",3.43593509194881
78818,trend micro antivirus package,"('subscribed', 'trend micro antivirus package')",25.763881974604498
78819,trend micro client,"('a', 'trend micro client')",7.674406443278263
78820,trend micro internet security,"('trend micro internet security', 'pro')",147.72228488292575
78821,trend micro internet security,"('trend micro internet security', '2010.')",26.40786573590528
78822,trend micro internet security,"('installed', 'trend micro internet security')",13.580421967597815
78823,trend micro internet security,"('trend micro internet security', 'causes')",12.314110960159937
78824,trend micro internet security,"('reinstalled', 'trend micro internet security')",12.199060146605243
78846,trend micro internet security program,"('the', 'trend micro internet security program')",6.571569374034642
78847,trend micro mobile security,"('use', 'trend micro mobile security')",11.378468261709113
78848,trend micro mobile security,"('trend micro mobile security', 'on')",9.977806725402123
78849,trend micro software,"('the', 'trend micro software')",39.42971860932991
78850,trend micro software,"('trend micro software', 'successfully')",14.450655595311082
78851,trend micro software,"('trend micro software', 'settings')",11.109328428649926
78852,trend micro software,"('trend micro software', 'was')",5.267437799269959
78853,trend micro software,"('trend micro software', 'is')",3.29602583918566
78855,trend micro titanium,"('trend micro titanium', 'maximum security')",118.21522035169927
78856,trend micro titanium,"('trend micro titanium', 'internet security')",37.496572462098285
78857,trend micro titanium,"('trend micro titanium', 'antivirus+')",19.28273964081595
78858,trend micro titanium,"('trend micro titanium', '2011')",9.450606187195108
78859,trend micro titanium,"('recommend', 'trend micro titanium')",7.186168669636095
78872,trend titanium,"('trend titanium', '2013')",14.097222422666698
78873,trend titanium,"('put', 'trend titanium')",13.026009954177418
78874,trend titanium,"('using', 'trend titanium')",9.866519538176762
78875,trend titanium,"('trend titanium', 'for')",6.226193310367711
78876,trendmicro,"('and', 'trendmicro')",17.201290156378896
78877,trendmicro,"('trendmicro', 'seems')",15.552591066857591
78878,trendmicro,"('trendmicro', '2008.')",12.682290744489125
78879,trendmicro,"('from', 'trendmicro')",8.810658401584933
78880,trendmicro,"('trendmicro', '2008')",8.691766791568012
78898,trends,"('scary', 'trends')",15.26753068249655
78899,trends,"('technology', 'trends')",13.03393144358299
78900,trends,"('trends', 'moving')",12.528879466932208
78901,trends,"('spending', 'trends')",12.46349682750156
78902,trends,"('trends', 'during')",10.818500952191892
78912,trojan,"('trojan', 'horse')",207.23705501792045
78913,trojan,"('a', 'trojan')",63.0835575548511
78914,trojan,"('trojan', 'horses')",50.93300826873144
78915,trojan,"('trojan', 'threat')",26.737260748539924
78916,trojan,"('trojan', 'virus')",26.087066902286423
78955,trojans,"('and', 'trojans')",40.98194711374508
78956,trojans,"('trojans', 'and')",40.98194711374508
78957,trojans,"('usb/email', 'trojans')",21.661596434441886
78958,trojans,"('harshest', 'trojans')",21.661596434441886
78959,trojans,"('/or', 'trojans')",17.163032791056896
78994,true,"('not', 'true')",126.40747325219323
78995,true,"('is', 'true')",107.47178568174037
78996,true,"('holds', 'true')",89.77704742095524
78997,true,"('a', 'true')",84.66978260409613
78998,true,"('be', 'true')",66.19106007028573
79171,true image,"('true image', '11')",49.97097166437181
