,item_group,bigram,pmi
76140,this software,"('retrofit', 'this software')",10.244122552617732
76141,this software,"('this software', 'bugmaster')",10.244122552617732
76142,this software,"('negs', 'this software')",10.244122552617732
76143,this software,"('this software', 'auto-bills')",10.244122552617732
76642,this turbotax,"('this turbotax', 'deluxe')",10.091434256100724
76643,this turbotax,"('bought', 'this turbotax')",8.864293519866113
76644,this turbotax,"('got', 'this turbotax')",8.14130086825251
76645,this turbotax,"('used', 'this turbotax')",7.584371514983022
76646,this turbotax,"('this turbotax', 'program')",6.353359323132539
76651,this windows,"('bury', 'this windows')",17.28372707057149
76652,this windows,"('this windows', '7')",9.022219761369431
76653,this windows,"('this windows', '8')",8.781889885669191
76654,this windows,"('this windows', '10')",8.009931471357227
76655,this windows,"('installed', 'this windows')",7.180439262159469
76660,this wmv,"('using', 'this wmv')",9.114428374778646
76661,this wmv,"('this wmv', 'in')",6.78837167833551
76662,this word perfect suite,"('using', 'this word perfect suite')",9.114428374778646
76663,this wordperfect,"('bought', 'this wordperfect')",8.641901098529663
76664,this wordperfect,"('this wordperfect', 'suite')",8.482018711655028
76665,this wordperfect,"('this wordperfect', 'office')",8.246952460283465
76666,this wordperfect,"('this wordperfect', 'program')",7.130966901796086
76667,this wordperfect,"('from', 'this wordperfect')",6.454177746753249
76672,this x6 wp,"('using', 'this x6 wp')",9.114428374778646
76673,this x6 wp,"('this x6 wp', 'on')",7.197424951788939
76674,ti,"('ti', 'keeps')",12.125874901429748
76675,ti,"('ti', '2015')",11.618391153386312
76676,ti,"('needing', 'ti')",11.05490838007561
76677,ti,"('ti', '2013')",9.582420608612862
76678,ti,"('ti', 'import')",8.590240113072166
76685,tif,"('multi-page', 'tif')",15.306447147071573
76686,tif,"('layered', 'tif')",14.084054725735125
76687,tif,"('hdr', 'tif')",10.058519633627988
76688,tif,"('tif', 'images')",9.482018711655027
76689,tif,"('tif', 'format')",9.066981212376183
76706,tiffen,"('especially', 'tiffen')",8.970844115287134
76707,tiffen,"('tiffen', 'makes')",8.491750249672801
76708,tiffen,"('tiffen', 'which')",6.311824324526025
76709,tiffen,"('tiffen', 'product')",6.212935261148431
76710,tiffen,"('like', 'tiffen')",5.911882376185634
76716,tiffen dfx,"('tiffen dfx', 'unlike')",10.047712878671407
76717,tiffen dfx,"('expect', 'tiffen dfx')",9.191961132054688
76718,tiffen dfx,"('actually', 'tiffen dfx')",7.9935641917872164
76719,tiffen dfx,"('tiffen dfx', 'has')",6.311083773145995
76720,tiffen dfx,"('tiffen dfx', 'does')",5.743114662321961
76727,tiffen dfx v3 software,"('tiffen dfx v3 software', 'runs')",12.190969929651638
76728,tiffen dfx v3 software,"('the', 'tiffen dfx v3 software')",4.740378003490587
76729,tiger,"('tiger', '10.4.x')",15.113802069129179
76730,tiger,"('tiger', '10.4.11.')",15.113802069129175
76731,tiger,"('10.4', 'tiger')",11.791873974241815
76732,tiger,"('tiger', 'sped')",11.528839568408022
76733,tiger,"('tiger', 'worthwhile')",8.704411132991478
76776,time,"('l-o-n-g', 'time')",8.907059008713823
76777,time,"('time', 'vlogger')",8.907059008713823
76778,time,"(""'elapsed"", 'time')",8.907059008713823
76779,time,"('time', 'ag0')",8.907059008713823
76780,time,"('donates', 'time')",8.907059008713823
77582,time machine,"('nice-', 'time machine')",15.52883956840802
77583,time machine,"('ax64', 'time machine')",15.52883956840802
77584,time machine,"('time machine', 'back-ups')",12.828399850266926
77585,time machine,"('critical', 'time machine')",9.800919113844818
77586,time machine,"('time machine', 'backups')",9.683349517463643
77631,timenet pro,"('like', 'timenet pro')",8.496844876906788
77632,tip,"('well-placed', 'tip')",14.824295451934193
77633,tip,"('tip', 'bubbles')",13.824295451934194
77634,tip,"('cursor', 'tip')",9.614842086305243
77635,tip,"('mentioned', 'tip')",8.262053027713119
77636,tip,"('tip', 'guide')",7.731538311014342
77662,titanium internet security,"('this', 'titanium internet security')",6.889666371516894
77663,titanium internet security,"('titanium internet security', 'is')",6.177327710266347
77664,titanium program,"('titanium program', 'from')",8.261532668810856
77665,titanium program,"('the', 'titanium program')",4.740378003490587
77666,title,"('snazzy', 'title')",12.385881614565978
77667,title,"('title', ""'upgrade"")",11.063953519678613
77668,title,"('title', 'implies')",10.970844115287134
77669,title,"('550', 'title')",10.648916020399772
77670,title,"('title', 'bar')",10.40676034424189
77765,tivo feature,"('tivo feature', 'was')",7.664080220583227
77766,tivo feature,"('this', 'tivo feature')",6.889666371516894
77767,tm,"('tm', 'lineup')",12.466743447316109
77768,tm,"('searched', 'tm')",10.198254611390208
77769,tm,"('tm', 'finds')",9.58632506306878
77770,tm,"('preferred', 'tm')",9.198254611390208
77771,tm,"('tm', 'av')",8.716721700324456
77799,tm security program,"('tm security program', 'is')",6.177327710266347
77800,tm security program,"('the', 'tm security program')",4.740378003490587
77801,toast,"('welllllll', 'toast')",12.989106321679865
77802,toast,"('ditching', 'toast')",12.98910632167986
77803,toast,"('toast', 'announcing')",11.989106321679863
77804,toast,"('toast', 'aims')",11.98910632167986
77805,toast,"('toast', 'showcases')",10.989106321679863
77947,toast program,"('toast program', 'is')",5.177327710266347
77948,toast program,"('the', 'toast program')",4.740378003490584
77949,toast video player,"('toast video player', 'will')",8.451034807766234
77950,toast video player,"('the', 'toast video player')",4.740378003490584
77951,toast8,"('using', 'toast8')",9.114428374778642
77952,toast8,"('toast8', 'i')",5.327827473462978
77953,tom,"('tom', 'tom')",14.113802069129179
77954,tom,"('inferior', 'tom')",11.840783574722762
77955,tom,"('expert', 'tom')",10.5188554798354
77956,tom,"('send', 'tom')",10.417993799719728
77957,tom,"('tom', 'anything')",7.635369488561826
77970,tomato,"('unripe', 'tomato')",17.698764569850333
77971,tomato,"('tomato', 'firmware')",14.716911916560589
77972,tomato,"('using', 'tomato')",8.851393968944846
77973,tomtom software,"('my', 'tomtom software')",7.215536602337012
77974,tool,"('financing/accounting', 'tool')",11.473155435830343
77975,tool,"('pdf-generating', 'tool')",11.473155435830343
77976,tool,"('*budgeting', 'tool')",11.473155435830343
77977,tool,"('eye-dropper', 'tool')",11.473155435830343
77978,tool,"('organizer/collaboration', 'tool')",11.473155435830343
78363,tools options color,"('tools options color', 'tab')",12.917404856325675
78364,tools options color,"('using', 'tools options color')",9.114428374778646
78365,tools software,"('tools software', 'immediately')",12.957297583449188
78366,topic,"('particular', 'topic')",10.595476761438311
78367,topic,"('specific', 'topic')",10.142471411960447
78368,topic,"('critical', 'topic')",10.096374997370992
78369,topic,"('per', 'topic')",7.669477342882088
78370,topic,"('topic', 'being')",6.399079548634809
78400,toshiba a30 player,"('toshiba a30 player', 'but')",7.415869206598657
78401,toshiba a30 player,"('my', 'toshiba a30 player')",7.215536602337009
78402,total protection,"('mcaffe', 'total protection')",12.791873974241815
78403,total protection,"('total protection', '2012.')",10.177164130126608
78404,total protection,"('total protection', '2014')",8.324268424158813
78405,total protection,"('total protection', '2016')",8.133662491490021
78406,total protection,"('2016', 'total protection')",8.133662491490021
78445,total protection mcafee,"('like', 'total protection mcafee')",8.496844876906792
78446,total protection mcafee,"('total protection mcafee', 'has')",8.481008774588311
78447,total protection software,"('the', 'total protection software')",4.740378003490587
78448,total security,"('bitdenfender', 'total security')",17.47637214851389
78449,total security,"('total security', '2009.')",12.2284446350703
78450,total security,"('total security', 'expired')",11.172591400336783
78451,total security,"('total security', '2010.')",11.000638717547488
78452,total security,"('total security', '2016')",9.818160665762091
78465,tracking system,"('useful', 'tracking system')",9.554106327018452
78466,tracking system,"('fast', 'tracking system')",9.547325139253202
78467,tracking system,"('tracking system', 'has')",6.481008774588311
78468,tracking system,"('tracking system', 'so')",6.072447123089482
78469,tracking system,"('this', 'tracking system')",4.889666371516892
78471,trend,"('trend', 'mocro')",13.961798975684129
78472,trend,"('trend', 'miro')",13.961798975684129
78473,trend,"('trend', 'mico')",13.961798975684129
78474,trend,"('trend', 'mirco')",13.961798975684129
78475,trend,"('trend', 'splatters')",13.961798975684129
78606,trend micro,"('refuting', 'trend micro')",12.695012434989225
78607,trend micro,"('old+new', 'trend micro')",12.695012434989225
78608,trend micro,"('trend micro', 'pc-cillen')",12.695012434989225
78609,trend micro,"('recoomed', 'trend micro')",12.695012434989225
78610,trend micro,"('breazy..the', 'trend micro')",12.695012434989225
78808,trend micro antivirus,"('trend micro antivirus', 'subscription')",8.460160796926141
78809,trend micro antivirus,"('trend micro antivirus', 'plus')",8.33044000269337
78810,trend micro antivirus,"('installed', 'trend micro antivirus')",6.721007643522169
78811,trend micro antivirus,"('trend micro antivirus', 'software')",5.028053003731028
78812,trend micro antivirus,"('my', 'trend micro antivirus')",3.7561049836997142
78818,trend micro antivirus package,"('subscribed', 'trend micro antivirus package')",18.476372148513885
78819,trend micro client,"('a', 'trend micro client')",5.5359012322422085
78820,trend micro internet security,"('trend micro internet security', '2010.')",10.90110304399657
78821,trend micro internet security,"('trend micro internet security', 'causes')",10.289373633712632
78822,trend micro internet security,"('reinstalled', 'trend micro internet security')",10.20691147352066
78823,trend micro internet security,"('trend micro internet security', 'pro')",9.975957038680786
78824,trend micro internet security,"('compare', 'trend micro internet security')",8.925625363130644
78846,trend micro internet security program,"('the', 'trend micro internet security program')",4.740378003490587
78847,trend micro mobile security,"('use', 'trend micro mobile security')",8.207746608155203
78848,trend micro mobile security,"('trend micro mobile security', 'on')",7.197424951788939
78849,trend micro software,"('trend micro software', 'successfully')",11.732980285188248
78850,trend micro software,"('trend micro software', 'settings')",9.325899509737747
78851,trend micro software,"('trend micro software', 'was')",5.079117719862072
78852,trend micro software,"('the', 'trend micro software')",4.740378003490587
78853,trend micro software,"('trend micro software', 'is')",3.5923652095451892
78855,trend micro titanium,"('trend micro titanium', 'maximum security')",15.175202613793319
78856,trend micro titanium,"('trend micro titanium', 'antivirus+')",15.113802069129179
78857,trend micro titanium,"('trend micro titanium', 'internet security')",10.323725138503407
78858,trend micro titanium,"('trend micro titanium', '2011')",8.21293526114843
78859,trend micro titanium,"('recommend', 'trend micro titanium')",6.57077024887394
78872,trend titanium,"('trend titanium', '2013')",11.167383109334022
78873,trend titanium,"('put', 'trend titanium')",10.394983821673232
78874,trend titanium,"('using', 'trend titanium')",8.114428374778646
78875,trend titanium,"('trend titanium', 'for')",5.474913686876917
78876,trendmicro,"('trendmicro', '2008.')",10.551559644908105
78877,trendmicro,"('trendmicro', '2008')",7.6770905269919645
78878,trendmicro,"('trendmicro', 'seems')",6.98580774815278
78879,trendmicro,"('trendmicro', 'allows')",6.974250716730385
78880,trendmicro,"('trendmicro', 'before')",5.461405207651499
78898,trends,"('scary', 'trends')",12.35891456696571
78899,trends,"('technology', 'trends')",10.756250064511095
78900,trends,"('trends', 'moving')",10.392702880421993
78901,trends,"('spending', 'trends')",10.345617744352252
78902,trends,"('trends', 'during')",9.159605758742302
78912,trojan,"('netbus', 'trojan')",15.698764569850333
78913,trojan,"('**3**', 'trojan')",15.698764569850333
78914,trojan,"('trojan', 'horse')",13.52883956840802
78915,trojan,"('trojan', 'horses')",13.476372148513885
78916,trojan,"('renamed', 'trojan')",11.998324851709242
78955,trojans,"('usb/email', 'trojans')",15.611301728599994
78956,trojans,"('harshest', 'trojans')",15.611301728599994
78957,trojans,"('/or', 'trojans')",13.611301728599996
78958,trojans,"('finds', 'trojans')",9.27145172571537
78959,trojans,"('stops', 'trojans')",8.981945108520385
78994,true,"('especailly', 'true')",13.01694052987659
